symbol,tradetime,open,high,low,close,volume
TSLA,2016-10-12 16:20:00,200.4,200.4256,200.2116,200.2188,5025
TSLA,2016-10-12 16:22:00,200.19,200.3938,200.19,200.3708,8398
TSLA,2016-10-12 16:24:00,200.02,200.246,200.02,200.246,1700
TSLA,2016-10-12 16:26:00,200.08,200.09,199.87,200.0011,3700
TSLA,2016-10-12 16:28:00,199.9,199.9826,199.9,199.9826,420
TSLA,2016-10-12 16:30:00,199.8729,199.8729,199.8,199.8,318
TSLA,2016-10-12 16:32:00,200.2517,200.3,199.8872,199.8872,7479
TSLA,2016-10-12 16:34:00,200.16,200.285,200.16,200.252,2000
TSLA,2016-10-12 16:36:00,200.12,200.3,200.12,200.16,1122
TSLA,2016-10-12 16:38:00,200,200.09,200,200.0682,1000
TSLA,2016-10-12 16:40:00,200.23,200.23,199.81,199.86,4854
TSLA,2016-10-12 16:42:00,200.21,200.51,200.21,200.23,5700
TSLA,2016-10-12 16:44:00,200.19,200.27,200.18,200.24,3105
TSLA,2016-10-12 16:46:00,200.21,200.21,200.04,200.1173,2300
TSLA,2016-10-12 16:48:00,200.32,200.41,200.2,200.2404,4900
TSLA,2016-10-12 16:50:00,200.22,200.34,200.2,200.34,1100
TSLA,2016-10-12 16:52:00,200.21,200.238,200.15,200.238,1850
TSLA,2016-10-12 16:54:00,200.32,200.32,200.2,200.2,9731
TSLA,2016-10-12 16:56:00,200.1982,200.3,200.1982,200.3,3044
TSLA,2016-10-12 16:58:00,200.11,200.11,200.11,200.11,2000
TSLA,2016-10-12 17:00:00,200.25,200.34,200.08,200.1201,4195
TSLA,2016-10-12 17:02:00,200.11,200.2,200,200.15,4600
TSLA,2016-10-12 17:04:00,200.13,200.29,200.0336,200.0336,4900
TSLA,2016-10-12 17:06:00,200.0254,200.08,199.95,200.08,620
TSLA,2016-10-12 17:08:00,200.07,200.07,200.07,200.07,100
TSLA,2016-10-12 17:10:00,200.02,200.09,199.826,200.0012,4365
TSLA,2016-10-12 17:12:00,200,200,199.92,199.92,2806
TSLA,2016-10-12 17:14:00,200.0953,200.0953,199.835,199.95,4082
TSLA,2016-10-12 17:16:00,199.85,199.94,199.7801,199.7801,700
TSLA,2016-10-12 17:18:00,199.9692,200.04,199.78,199.78,7068
TSLA,2016-10-12 17:20:00,199.9,199.99,199.84,199.99,2000
TSLA,2016-10-12 17:22:00,199.76,199.76,199.75,199.75,950
TSLA,2016-10-12 17:24:00,199.9,199.9,199.66,199.76,3890
TSLA,2016-10-12 17:26:00,199.88,200.05,199.81,199.81,10649
TSLA,2016-10-12 17:28:00,200.48,200.48,199.94,199.94,16165
TSLA,2016-10-12 17:30:00,200.48,200.55,200.27,200.48,27395
TSLA,2016-10-12 17:32:00,200.6,200.67,200.35,200.47,8895
TSLA,2016-10-12 17:34:00,200.77,200.89,200.3601,200.56,12379
TSLA,2016-10-12 17:36:00,201.2,201.35,200.77,200.77,31505
TSLA,2016-10-12 17:38:00,200.9,201.23,200.75,201.1794,23766
TSLA,2016-10-12 17:40:00,200.4,201.05,200.4,200.91,35913
TSLA,2016-10-12 17:42:00,200.2491,200.39,200.171,200.3,4650
TSLA,2016-10-12 17:44:00,200.4549,200.59,200.3067,200.32,7128
TSLA,2016-10-12 17:46:00,200.23,200.51,200.23,200.39,6049
TSLA,2016-10-12 17:48:00,200.065,200.27,200.05,200.2,6896
TSLA,2016-10-12 17:50:00,200.1113,200.29,200.06,200.06,6334
TSLA,2016-10-12 17:52:00,200.11,200.4299,200.1,200.21,9660
TSLA,2016-10-12 17:54:00,200.06,200.1489,200,200.0996,6851
TSLA,2016-10-12 17:56:00,200.02,200.11,199.9,200.02,5984
TSLA,2016-10-12 17:58:00,200.2,200.27,200.084,200.15,6115
TSLA,2016-10-12 18:00:00,200.01,200.219,200.01,200.1847,4513
TSLA,2016-10-12 18:02:00,200.29,200.415,200.015,200.015,3630
TSLA,2016-10-12 18:04:00,200.25,200.46,200.25,200.46,2393
TSLA,2016-10-12 18:06:00,200.15,200.31,200.15,200.2,1498
TSLA,2016-10-12 18:08:00,200.21,200.34,200.14,200.15,6129
TSLA,2016-10-12 18:10:00,200.36,200.3636,200.26,200.31,3900
TSLA,2016-10-12 18:12:00,200.6,200.61,200.27,200.44,12949
TSLA,2016-10-12 18:14:00,200.83,200.83,200.4494,200.5,14722
TSLA,2016-10-12 18:16:00,200.56,200.885,200.56,200.83,10724
TSLA,2016-10-12 18:18:00,200.5,200.64,200.3601,200.63,8616
TSLA,2016-10-12 18:20:00,200.24,200.55,200.24,200.5,15913
TSLA,2016-10-12 18:22:00,200.46,200.55,200.17,200.22,12041
TSLA,2016-10-12 18:24:00,200.13,200.53,200.13,200.41,5500
TSLA,2016-10-12 18:26:00,200.3199,200.3199,200.24,200.24,1049
TSLA,2016-10-12 18:28:00,199.909,200.2,199.86,200.2,9456
TSLA,2016-10-12 18:30:00,199.94,199.95,199.85,199.93,2370
TSLA,2016-10-12 18:32:00,199.53,199.885,199.53,199.88,12780
TSLA,2016-10-12 18:34:00,199.5854,199.62,199.51,199.51,5959
TSLA,2016-10-12 18:36:00,199.66,199.6754,199.55,199.61,4725
TSLA,2016-10-12 18:38:00,199.3902,199.65,199.38,199.6301,8304
TSLA,2016-10-12 18:40:00,199.4961,199.55,199.4101,199.4345,3292
TSLA,2016-10-12 18:42:00,199.8,199.8899,199.51,199.575,6043
TSLA,2016-10-12 18:44:00,199.696,199.97,199.61,199.79,2305
TSLA,2016-10-12 18:46:00,199.78,199.83,199.61,199.82,2700
TSLA,2016-10-12 18:48:00,199.7,199.86,199.65,199.745,2300
TSLA,2016-10-12 18:50:00,199.68,199.78,199.68,199.76,2600
TSLA,2016-10-12 18:52:00,199.51,199.72,199.45,199.72,6662
TSLA,2016-10-12 18:54:00,199.59,199.59,199.4999,199.5478,2600
TSLA,2016-10-12 18:56:00,199.8144,199.83,199.5668,199.65,13672
TSLA,2016-10-12 18:58:00,199.42,199.74,199.42,199.74,3543
TSLA,2016-10-12 19:00:00,199.4016,199.479,199.36,199.3808,4288
TSLA,2016-10-12 19:02:00,199.32,199.45,199.32,199.395,4700
TSLA,2016-10-12 19:04:00,199.32,199.41,199.29,199.31,9251
TSLA,2016-10-12 19:06:00,199.24,199.35,199.24,199.33,4441
TSLA,2016-10-12 19:08:00,199.19,199.29,199.19,199.21,2478
TSLA,2016-10-12 19:10:00,199.36,199.39,199.18,199.18,3511
TSLA,2016-10-12 19:12:00,199.315,199.39,199.2677,199.36,1350
TSLA,2016-10-12 19:14:00,199.49,199.52,199.27,199.28,4832
TSLA,2016-10-12 19:16:00,199.4172,199.55,199.36,199.4701,6179
TSLA,2016-10-12 19:18:00,199.35,199.41,199.29,199.4,3160
TSLA,2016-10-12 19:20:00,199.6,199.64,199.35,199.35,2850
TSLA,2016-10-12 19:22:00,199.68,199.81,199.56,199.58,9589
TSLA,2016-10-12 19:24:00,199.86,199.8721,199.695,199.7125,4865
TSLA,2016-10-12 19:26:00,199.84,199.89,199.66,199.85,6825
TSLA,2016-10-12 19:28:00,199.94,200.01,199.744,199.879,10775
TSLA,2016-10-12 19:30:00,199.83,199.905,199.65,199.9,10578
TSLA,2016-10-12 19:32:00,199.8,199.89,199.62,199.837,3818
TSLA,2016-10-12 19:34:00,199.77,199.9,199.725,199.725,5092
TSLA,2016-10-12 19:36:00,199.56,199.85,199.56,199.85,4945
TSLA,2016-10-12 19:38:00,199.745,199.809,199.51,199.658,2530
TSLA,2016-10-12 19:40:00,199.62,199.65,199.515,199.65,2700
TSLA,2016-10-12 19:42:00,199.59,199.81,199.59,199.62,2362
TSLA,2016-10-12 19:44:00,199.62,199.656,199.5,199.656,4583
TSLA,2016-10-12 19:46:00,199.6,199.62,199.48,199.62,8266
TSLA,2016-10-12 19:48:00,199.596,199.62,199.45,199.6,6241
TSLA,2016-10-12 19:50:00,199.72,199.72,199.41,199.6,8941
TSLA,2016-10-12 19:52:00,199.71,199.74,199.56,199.7044,12744
TSLA,2016-10-12 19:54:00,199.805,199.8599,199.7,199.72,8514
TSLA,2016-10-12 19:56:00,199.85,200.03,199.7739,199.8,18756
TSLA,2016-10-12 19:58:00,200.04,200.04,199.8,199.81,37449
TSLA,2016-10-12 20:00:00,200.1,200.22,199.89,200.0201,89808
CRM,2016-10-12 13:30:00,73.71,73.92,73.71,73.9,115896
CRM,2016-10-12 13:32:00,73.26,73.9,73.18,73.9,227499
CRM,2016-10-12 13:34:00,73.3,73.52,73.21,73.25,180332
CRM,2016-10-12 13:36:00,73.55,73.57,73.28,73.34,163028
CRM,2016-10-12 13:38:00,73.34,73.6,73.27,73.551,100786
CRM,2016-10-12 13:40:00,73.37,73.43,73.31,73.33,60066
CRM,2016-10-12 13:42:00,73.4,73.5,73.325,73.38,112878
CRM,2016-10-12 13:44:00,73.42,73.45,73.35,73.38,129612
CRM,2016-10-12 13:46:00,73.4671,73.5,73.38,73.42,45760
CRM,2016-10-12 13:48:00,73.295,73.46,73.29,73.46,108082
CRM,2016-10-12 13:50:00,73.59,73.59,73.28,73.29,88385
CRM,2016-10-12 13:52:00,73.4,73.58,73.33,73.58,77667
CRM,2016-10-12 13:54:00,73.19,73.4,73.15,73.4,136886
CRM,2016-10-12 13:56:00,73.01,73.3,73,73.17,215950
CRM,2016-10-12 13:58:00,72.9,73.01,72.84,73.01,182469
CRM,2016-10-12 14:00:00,72.91,72.95,72.87,72.9,65268
CRM,2016-10-12 14:02:00,72.675,72.91,72.64,72.91,105007
CRM,2016-10-12 14:04:00,72.85,72.86,72.64,72.69,153804
CRM,2016-10-12 14:06:00,72.84,72.99,72.825,72.86,143563
CRM,2016-10-12 14:08:00,72.8391,72.88,72.79,72.84,87144
CRM,2016-10-12 14:10:00,72.782,72.88,72.782,72.835,94691
CRM,2016-10-12 14:12:00,72.69,72.84,72.68,72.79,197529
CRM,2016-10-12 14:14:00,72.685,72.705,72.6,72.695,168479
CRM,2016-10-12 14:16:00,72.5499,72.71,72.54,72.69,94816
CRM,2016-10-12 14:18:00,72.3,72.59,72.26,72.54,241896
CRM,2016-10-12 14:20:00,72.13,72.34,72.0904,72.3,282266
CRM,2016-10-12 14:22:00,72.475,72.49,72.12,72.13,178373
CRM,2016-10-12 14:24:00,72.45,72.53,72.44,72.47,85963
CRM,2016-10-12 14:26:00,72.37,72.46,72.32,72.45,110208
CRM,2016-10-12 14:28:00,72.38,72.44,72.31,72.37,63127
CRM,2016-10-12 14:30:00,72.63,72.68,72.38,72.38,97771
CRM,2016-10-12 14:32:00,72.7,72.72,72.58,72.625,85353
CRM,2016-10-12 14:34:00,72.5575,72.71,72.55,72.7,115728
CRM,2016-10-12 14:36:00,72.53,72.57,72.47,72.56,93970
CRM,2016-10-12 14:38:00,72.69,72.7,72.52,72.53,71279
CRM,2016-10-12 14:40:00,72.84,72.91,72.67,72.69,49036
CRM,2016-10-12 14:42:00,72.92,72.99,72.8,72.83,73863
CRM,2016-10-12 14:44:00,73.02,73.04,72.905,72.91,37894
CRM,2016-10-12 14:46:00,73.2,73.22,72.98,73.03,92114
CRM,2016-10-12 14:48:00,73.03,73.29,72.9696,73.2,84131
CRM,2016-10-12 14:50:00,72.99,73.07,72.96,73.07,33822
CRM,2016-10-12 14:52:00,73.05,73.09,72.96,72.985,104336
CRM,2016-10-12 14:54:00,72.78,73.06,72.78,73.02,77294
CRM,2016-10-12 14:56:00,72.725,72.77,72.65,72.77,40565
CRM,2016-10-12 14:58:00,72.63,72.71,72.61,72.71,36216
CRM,2016-10-12 15:00:00,72.505,72.615,72.49,72.615,60814
CRM,2016-10-12 15:02:00,72.6011,72.74,72.46,72.5,80286
CRM,2016-10-12 15:04:00,72.638,72.67,72.58,72.6,57064
CRM,2016-10-12 15:06:00,72.55,72.64,72.51,72.64,36929
CRM,2016-10-12 15:08:00,72.6,72.66,72.53,72.55,38507
CRM,2016-10-12 15:10:00,72.58,72.61,72.54,72.6,37780
CRM,2016-10-12 15:12:00,72.6,72.6,72.56,72.57,22676
CRM,2016-10-12 15:14:00,72.58,72.65,72.57,72.59,40234
CRM,2016-10-12 15:16:00,72.6,72.645,72.55,72.59,79824
CRM,2016-10-12 15:18:00,72.64,72.6652,72.5822,72.59,49014
CRM,2016-10-12 15:20:00,72.64,72.6611,72.61,72.64,46755
CRM,2016-10-12 15:22:00,72.63,72.645,72.61,72.63,46706
CRM,2016-10-12 15:24:00,72.56,72.66,72.535,72.62,118713
CRM,2016-10-12 15:26:00,72.545,72.58,72.5,72.55,63690
CRM,2016-10-12 15:28:00,72.52,72.55,72.5,72.545,110161
CRM,2016-10-12 15:30:00,72.51,72.545,72.45,72.52,146910
CRM,2016-10-12 15:32:00,72.44,72.51,72.42,72.51,89834
CRM,2016-10-12 15:34:00,72.44,72.49,72.44,72.445,46433
CRM,2016-10-12 15:36:00,72.45,72.48,72.4,72.43,157125
CRM,2016-10-12 15:38:00,72.425,72.45,72.405,72.45,110891
CRM,2016-10-12 15:40:00,72.37,72.47,72.315,72.43,129362
CRM,2016-10-12 15:42:00,72.39,72.46,72.34,72.37,114020
CRM,2016-10-12 15:44:00,72.41,72.425,72.38,72.39,42375
CRM,2016-10-12 15:46:00,72.45,72.48,72.4175,72.42,363717
CRM,2016-10-12 15:48:00,72.43,72.48,72.43,72.46,77869
CRM,2016-10-12 15:50:00,72.385,72.435,72.32,72.435,94498
CRM,2016-10-12 15:52:00,72.4,72.42,72.35,72.39,128628
CRM,2016-10-12 15:54:00,72.39,72.44,72.38,72.4,178110
CRM,2016-10-12 15:56:00,72.43,72.435,72.39,72.395,75093
CRM,2016-10-12 15:58:00,72.44,72.45,72.39,72.435,104154
CRM,2016-10-12 16:00:00,72.4,72.44,72.4,72.43,21873
CRM,2016-10-12 16:02:00,72.41,72.43,72.39,72.39,39587
CRM,2016-10-12 16:04:00,72.4,72.4362,72.36,72.42,99116
CRM,2016-10-12 16:06:00,72.41,72.42,72.38,72.4,22865
CRM,2016-10-12 16:08:00,72.42,72.44,72.39,72.42,58448
CRM,2016-10-12 16:10:00,72.42,72.4489,72.3993,72.42,31771
CRM,2016-10-12 16:12:00,72.3498,72.41,72.305,72.41,51772
CRM,2016-10-12 16:14:00,72.37,72.385,72.34,72.345,37404
CRM,2016-10-12 16:16:00,72.355,72.4,72.33,72.38,71473
CRM,2016-10-12 16:18:00,72.38,72.38,72.3,72.355,66582
CRM,2016-10-12 16:20:00,72.41,72.41,72.36,72.38,52724
CRM,2016-10-12 16:22:00,72.31,72.4699,72.3,72.41,366385
CRM,2016-10-12 16:24:00,72.3,72.32,72.26,72.31,44842
CRM,2016-10-12 16:26:00,72.21,72.3165,72.18,72.29,97091
CRM,2016-10-12 16:28:00,72.26,72.26,72.2026,72.2026,29172
CRM,2016-10-12 16:30:00,72.29,72.31,72.265,72.265,28232
CRM,2016-10-12 16:32:00,72.275,72.3,72.26,72.295,47275
CRM,2016-10-12 16:34:00,72.23,72.28,72.2,72.28,50458
CRM,2016-10-12 16:36:00,72.2,72.225,72.19,72.225,24534
CRM,2016-10-12 16:38:00,72.225,72.25,72.19,72.2,43243
CRM,2016-10-12 16:40:00,72.26,72.26,72.22,72.23,53809
CRM,2016-10-12 16:42:00,72.27,72.3,72.24,72.26,37784
CRM,2016-10-12 16:44:00,72.26,72.275,72.23,72.26,62202
CRM,2016-10-12 16:46:00,72.28,72.295,72.25,72.26,43133
CRM,2016-10-12 16:48:00,72.28,72.31,72.27,72.28,24648
CRM,2016-10-12 16:50:00,72.27,72.29,72.27,72.28,22349
CRM,2016-10-12 16:52:00,72.27,72.2822,72.25,72.27,36057
CRM,2016-10-12 16:54:00,72.2,72.275,72.2,72.275,19183
CRM,2016-10-12 16:56:00,72.13,72.2,72.1,72.2,32911
CRM,2016-10-12 16:58:00,72.105,72.14,72.08,72.1202,27679
CRM,2016-10-12 17:00:00,72.05,72.11,72.03,72.11,43194
CRM,2016-10-12 17:02:00,71.97,72.05,71.96,72.05,72340
CRM,2016-10-12 17:04:00,71.98,71.98,71.92,71.975,26012
CRM,2016-10-12 17:06:00,71.93,71.985,71.9,71.9785,35634
CRM,2016-10-12 17:08:00,71.97,71.9799,71.93,71.93,14994
CRM,2016-10-12 17:10:00,71.8756,71.98,71.82,71.98,40268
CRM,2016-10-12 17:12:00,71.82,71.88,71.8159,71.87,19740
CRM,2016-10-12 17:14:00,71.83,71.84,71.78,71.82,22683
CRM,2016-10-12 17:16:00,71.77,71.8472,71.77,71.83,16942
CRM,2016-10-12 17:18:00,71.8,71.81,71.775,71.775,17885
CRM,2016-10-12 17:20:00,71.82,71.84,71.8,71.81,13564
CRM,2016-10-12 17:22:00,71.88,71.88,71.78,71.82,27562
CRM,2016-10-12 17:24:00,71.87,71.89,71.8365,71.89,17766
CRM,2016-10-12 17:26:00,71.91,71.919,71.87,71.87,10911
CRM,2016-10-12 17:28:00,71.97,71.99,71.919,71.92,35668
CRM,2016-10-12 17:30:00,71.88,71.98,71.88,71.98,22378
CRM,2016-10-12 17:32:00,71.85,71.88,71.83,71.88,21496
CRM,2016-10-12 17:34:00,71.94,71.95,71.85,71.86,16656
CRM,2016-10-12 17:36:00,71.93,71.97,71.92,71.936,17861
CRM,2016-10-12 17:38:00,71.9708,71.99,71.93,71.93,15582
CRM,2016-10-12 17:40:00,71.88,71.97,71.87,71.97,27874
CRM,2016-10-12 17:42:00,71.9,71.91,71.8775,71.88,24083
CRM,2016-10-12 17:44:00,71.9,71.91,71.88,71.9066,12555
CRM,2016-10-12 17:46:00,71.78,71.91,71.78,71.9002,47473
CRM,2016-10-12 17:48:00,71.79,71.8,71.76,71.78,34295
CRM,2016-10-12 17:50:00,71.79,71.81,71.77,71.8,40967
CRM,2016-10-12 17:52:00,71.79,71.81,71.78,71.79,25350
CRM,2016-10-12 17:54:00,71.8,71.81,71.7775,71.79,34501
CRM,2016-10-12 17:56:00,71.79,71.84,71.77,71.8,48442
CRM,2016-10-12 17:58:00,71.76,71.795,71.75,71.79,41819
CRM,2016-10-12 18:00:00,71.79,71.79,71.76,71.77,24628
CRM,2016-10-12 18:02:00,71.65,71.8,71.63,71.79,68640
CRM,2016-10-12 18:04:00,71.77,71.8252,71.65,71.65,110911
CRM,2016-10-12 18:06:00,71.69,71.81,71.69,71.78,67985
CRM,2016-10-12 18:08:00,71.74,71.74,71.64,71.67,59135
CRM,2016-10-12 18:10:00,71.74,71.775,71.73,71.745,27479
CRM,2016-10-12 18:12:00,71.735,71.75,71.685,71.735,125966
CRM,2016-10-12 18:14:00,71.61,71.735,71.59,71.735,51510
CRM,2016-10-12 18:16:00,71.61,71.7,71.57,71.62,35683
CRM,2016-10-12 18:18:00,71.59,71.6328,71.5748,71.62,43494
CRM,2016-10-12 18:20:00,71.61,71.62,71.55,71.6,62142
CRM,2016-10-12 18:22:00,71.6265,71.64,71.58,71.595,126705
CRM,2016-10-12 18:24:00,71.62,71.65,71.61,71.62,16071
CRM,2016-10-12 18:26:00,71.71,71.72,71.62,71.62,40310
CRM,2016-10-12 18:28:00,71.77,71.78,71.69,71.71,76964
CRM,2016-10-12 18:30:00,71.84,71.85,71.77,71.775,50224
CRM,2016-10-12 18:32:00,71.91,71.945,71.84,71.85,47550
CRM,2016-10-12 18:34:00,72.01,72.03,71.91,71.91,89946
CRM,2016-10-12 18:36:00,72.015,72.06,72.01,72.01,63361
CRM,2016-10-12 18:38:00,71.96,72.02,71.92,72.01,50764
CRM,2016-10-12 18:40:00,72,72,71.955,71.955,27235
CRM,2016-10-12 18:42:00,71.97,72.01,71.93,72,68407
CRM,2016-10-12 18:44:00,71.99,72,71.97,71.98,23444
CRM,2016-10-12 18:46:00,72.04,72.07,71.98,71.98,42953
CRM,2016-10-12 18:48:00,72.06,72.1,72.03,72.03,27330
CRM,2016-10-12 18:50:00,72.09,72.11,72.06,72.06,21477
CRM,2016-10-12 18:52:00,72.16,72.16,72.07,72.085,97685
CRM,2016-10-12 18:54:00,72.085,72.21,72.08,72.16,96594
CRM,2016-10-12 18:56:00,72.15,72.185,72.09,72.09,70941
CRM,2016-10-12 18:58:00,72.11,72.185,72.11,72.16,73947
CRM,2016-10-12 19:00:00,72.12,72.14,72.11,72.1117,20332
CRM,2016-10-12 19:02:00,72.14,72.16,72.09,72.13,73294
CRM,2016-10-12 19:04:00,72.21,72.21,72.13,72.14,48575
CRM,2016-10-12 19:06:00,72.16,72.21,72.16,72.21,24578
CRM,2016-10-12 19:08:00,72.13,72.18,72.11,72.16,49185
CRM,2016-10-12 19:10:00,72.195,72.215,72.13,72.13,54253
CRM,2016-10-12 19:12:00,72.21,72.25,72.2,72.2,35392
CRM,2016-10-12 19:14:00,72.25,72.26,72.17,72.2,35199
CRM,2016-10-12 19:16:00,72.245,72.26,72.22,72.25,35073
CRM,2016-10-12 19:18:00,72.345,72.3499,72.24,72.245,48429
CRM,2016-10-12 19:20:00,72.4,72.42,72.34,72.35,59268
CRM,2016-10-12 19:22:00,72.36,72.4,72.35,72.4,32607
CRM,2016-10-12 19:24:00,72.4,72.4,72.32,72.36,36448
CRM,2016-10-12 19:26:00,72.41,72.45,72.39,72.4099,58269
CRM,2016-10-12 19:28:00,72.285,72.44,72.285,72.4013,60461
CRM,2016-10-12 19:30:00,72.34,72.34,72.245,72.285,61364
CRM,2016-10-12 19:32:00,72.35,72.39,72.31,72.34,65397
CRM,2016-10-12 19:34:00,72.445,72.452,72.345,72.35,64738
CRM,2016-10-12 19:36:00,72.37,72.45,72.35,72.44,101866
CRM,2016-10-12 19:38:00,72.44,72.45,72.37,72.37,99737
CRM,2016-10-12 19:40:00,72.405,72.45,72.33,72.44,63453
CRM,2016-10-12 19:42:00,72.39,72.41,72.35,72.41,112771
CRM,2016-10-12 19:44:00,72.365,72.41,72.31,72.4,73186
CRM,2016-10-12 19:46:00,72.325,72.375,72.3,72.365,84374
CRM,2016-10-12 19:48:00,72.3999,72.4152,72.32,72.3207,134955
CRM,2016-10-12 19:50:00,72.46,72.51,72.395,72.395,152055
CRM,2016-10-12 19:52:00,72.425,72.48,72.4,72.46,219603
CRM,2016-10-12 19:54:00,72.46,72.47,72.4,72.42,178287
CRM,2016-10-12 19:56:00,72.375,72.465,72.34,72.465,127040
CRM,2016-10-12 19:58:00,72.355,72.425,72.34,72.38,134253
CRM,2016-10-12 20:00:00,72.46,72.47,72.33,72.3501,210239
AMZN,2016-10-12 13:30:00,841,841.05,841,841.02,23034
AMZN,2016-10-12 13:32:00,840.21,841.29,840.0068,841.29,12880
AMZN,2016-10-12 13:34:00,839.05,840.3898,838.93,840.27,24687
AMZN,2016-10-12 13:36:00,838.73,839.43,838.5,838.75,23216
AMZN,2016-10-12 13:38:00,837.925,838.83,837.61,838.83,32398
AMZN,2016-10-12 13:40:00,836.595,837.856,836.21,837.82,54113
AMZN,2016-10-12 13:42:00,836.7875,837.05,836.25,836.7225,51051
AMZN,2016-10-12 13:44:00,837.21,837.47,836.15,836.89,31443
AMZN,2016-10-12 13:46:00,837.3038,837.9075,836.7301,837.52,16851
AMZN,2016-10-12 13:48:00,835.8959,837.432,835.6,837.105,24852
AMZN,2016-10-12 13:50:00,835.68,836.39,835.6601,835.87,20538
AMZN,2016-10-12 13:52:00,834.6,835.704,834.32,835.61,41103
AMZN,2016-10-12 13:54:00,835.29,835.78,834.48,834.48,14536
AMZN,2016-10-12 13:56:00,835.9,835.95,834.7213,835.295,19106
AMZN,2016-10-12 13:58:00,836.94,837.14,835.31,835.96,26827
AMZN,2016-10-12 14:00:00,837.35,837.89,836.855,837.128,25413
AMZN,2016-10-12 14:02:00,836.84,837.54,836.63,837.54,9998
AMZN,2016-10-12 14:04:00,837,837.49,836.562,836.73,10481
AMZN,2016-10-12 14:06:00,837.72,838,837.04,837.087,13544
AMZN,2016-10-12 14:08:00,837.35,838.1407,837.15,837.53,13009
AMZN,2016-10-12 14:10:00,837.39,837.76,837.32,837.56,7544
AMZN,2016-10-12 14:12:00,835.886,837.43,835.55,837.36,28020
AMZN,2016-10-12 14:14:00,834.685,835.94,834.26,835.68,35696
AMZN,2016-10-12 14:16:00,835.8,835.85,834.34,834.96,21580
AMZN,2016-10-12 14:18:00,834.67,835.83,834.61,835.7,14797
AMZN,2016-10-12 14:20:00,834.88,835.24,834.5,834.75,25236
AMZN,2016-10-12 14:22:00,835.234,835.27,834.58,834.85,14078
AMZN,2016-10-12 14:24:00,834.49,834.98,834.26,834.89,16837
AMZN,2016-10-12 14:26:00,834.66,835.2838,834.56,834.8064,7949
AMZN,2016-10-12 14:28:00,834.36,835,834.26,834.94,22745
AMZN,2016-10-12 14:30:00,834.11,834.68,833.8,834.415,25641
AMZN,2016-10-12 14:32:00,834.31,834.803,833.86,833.98,9724
AMZN,2016-10-12 14:34:00,834.7,834.9599,834.02,834.38,7746
AMZN,2016-10-12 14:36:00,834.696,835,834.57,834.85,9011
AMZN,2016-10-12 14:38:00,834.58,834.9,834.385,834.7,15200
AMZN,2016-10-12 14:40:00,834,834.65,833.95,834.65,22101
AMZN,2016-10-12 14:42:00,834.035,834.19,833.7,834,10576
AMZN,2016-10-12 14:44:00,834.11,834.28,833.8,833.95,8470
AMZN,2016-10-12 14:46:00,833.66,834.2096,833.66,834.08,9583
AMZN,2016-10-12 14:48:00,832.64,833.86,832.33,833.63,39340
AMZN,2016-10-12 14:50:00,833.79,833.89,832.6501,832.6501,23422
AMZN,2016-10-12 14:52:00,832.67,833.868,832.67,833.8,15568
AMZN,2016-10-12 14:54:00,832.53,833.069,832.5,832.83,13394
AMZN,2016-10-12 14:56:00,832.87,833.21,832.53,832.85,10430
AMZN,2016-10-12 14:58:00,832.725,833.06,832.53,832.601,14625
AMZN,2016-10-12 15:00:00,832.57,834,832.33,832.88,29662
AMZN,2016-10-12 15:02:00,833.283,833.7513,832.57,832.77,16419
AMZN,2016-10-12 15:04:00,832.51,833.39,832.5,833.375,29819
AMZN,2016-10-12 15:06:00,833.58,833.75,832.44,832.51,13023
AMZN,2016-10-12 15:08:00,833.7499,833.7499,833.27,833.49,5584
AMZN,2016-10-12 15:10:00,833.9,834.05,833.31,833.75,10266
AMZN,2016-10-12 15:12:00,833.7078,833.89,833.38,833.86,7980
AMZN,2016-10-12 15:14:00,834.03,834.05,833.7,833.73,7807
AMZN,2016-10-12 15:16:00,833.6406,834.05,833.6406,834.05,5762
AMZN,2016-10-12 15:18:00,833.5,834.05,833.5,833.855,10133
AMZN,2016-10-12 15:20:00,832.98,833.85,832.98,833.79,19068
AMZN,2016-10-12 15:22:00,832.95,833.13,832.73,833,3979
AMZN,2016-10-12 15:24:00,832.95,833.2999,832.95,833.2999,3822
AMZN,2016-10-12 15:26:00,833.24,833.59,832.99,833.07,3730
AMZN,2016-10-12 15:28:00,832.56,833.333,832.56,833.3,6115
AMZN,2016-10-12 15:30:00,832.94,833.0895,832.43,832.5,7949
AMZN,2016-10-12 15:32:00,833.38,833.38,832.775,832.9399,5561
AMZN,2016-10-12 15:34:00,833.35,833.64,833.13,833.3461,5652
AMZN,2016-10-12 15:36:00,833.8,833.99,833.42,833.42,6946
AMZN,2016-10-12 15:38:00,833.632,833.99,833.632,833.95,9880
AMZN,2016-10-12 15:40:00,833.69,833.83,833.6,833.68,12090
AMZN,2016-10-12 15:42:00,833.24,833.58,833.24,833.57,6759
AMZN,2016-10-12 15:44:00,833.82,833.99,833.29,833.4,15298
AMZN,2016-10-12 15:46:00,834.44,834.95,833.55,833.55,40986
AMZN,2016-10-12 15:48:00,834.94,835.41,834.305,834.44,20965
AMZN,2016-10-12 15:50:00,834.576,834.91,834.305,834.72,5600
AMZN,2016-10-12 15:52:00,833.5498,834.36,833.255,834.36,12682
AMZN,2016-10-12 15:54:00,833.62,833.62,833.13,833.375,4979
