"Symbol","Index","Open","High","Low","Close","Volume"
CRM,2018-01-06,70.28,70.36,70.28,70.32,10044
CRM,2018-01-07,70.26,70.34,70.26,70.32,48426
CRM,2018-01-08,70.2775,70.3245,70.2775,70.28,21568
CRM,2018-01-09,70.26,70.31,70.26,70.26,16226
CRM,2018-01-10,70.16,70.25,70.16,70.2191,23744
CRM,2018-01-11,70.2,70.29,70.2,70.29,19461
CRM,2018-01-12,70.28,70.31,70.28,70.29,11582
CRM,2018-01-13,70.265,70.3,70.265,70.29,32696
CRM,2018-01-14,70.3,70.33,70.3,70.3075,9863
CRM,2018-01-15,70.24,70.3,70.24,70.27,14314
CRM,2018-01-16,70.265,70.33,70.265,70.33,7576
CRM,2018-01-17,70.25,70.33,70.25,70.27,20297
CRM,2018-01-18,70.2129,70.29,70.2129,70.23,12953
CRM,2018-01-19,70.13,70.24,70.13,70.155,21729
CRM,2018-01-20,70.09,70.15,70.09,70.09,17396
CRM,2018-01-21,70.07,70.095,70.07,70.08,14245
CRM,2018-01-22,69.96,70.09,69.96,69.9697,82199
CRM,2018-01-23,69.94,70.01,69.94,69.97,28405
CRM,2018-01-24,69.95,70.01,69.95,70,14154
CRM,2018-01-25,69.995,70.05,69.995,70.05,13917
CRM,2018-01-26,70.03,70.09,70.03,70.08,11665
CRM,2018-01-27,70,70.09,70,70.05,15733
CRM,2018-01-28,70.055,70.08,70.055,70.075,6006
CRM,2018-01-29,70.02,70.1,70.02,70.04,18968
CRM,2018-01-30,69.92,70.035,69.92,70.01,37531
CRM,2018-01-31,69.97,70.1,69.97,70.1,15299
CRM,2018-02-01,70,70.0864,70,70.07,24732
CRM,2018-02-02,69.98,70.09,69.98,70.08,20351
CRM,2018-02-03,70.02,70.11,70.02,70.04,58429
CRM,2018-02-04,69.97,70.04,69.97,70.02,26523
CRM,2018-02-05,69.96,70.04,69.96,70,23109
CRM,2018-02-06,69.99,70.0326,69.99,70.02,17372
CRM,2018-02-07,69.98,70.03,69.98,70,28941
CRM,2018-02-08,69.96,70.02,69.96,70.005,28537
CRM,2018-02-09,69.98,70.01,69.98,70,21985
CRM,2018-02-10,69.9862,70.01,69.9862,70.005,6700
CRM,2018-02-11,69.97,70.01,69.97,69.99,14100
CRM,2018-02-12,70,70.03,70,70.015,17265
CRM,2018-02-13,69.97,70.06,69.97,70,26743
CRM,2018-02-14,69.99,70.04,69.99,70.04,19539
CRM,2018-02-15,69.98,70.04,69.98,69.99,18684
CRM,2018-02-16,69.9,70.01,69.9,69.9,18412
CRM,2018-02-17,69.81,69.91,69.81,69.88,68129
CRM,2018-02-18,69.88,69.92,69.88,69.88,16984
CRM,2018-02-19,69.82,69.89,69.82,69.82,22864
CRM,2018-02-20,69.8,69.87,69.8,69.815,38147
CRM,2018-02-21,69.81,69.885,69.81,69.81,18719
CRM,2018-02-22,69.72,69.83,69.72,69.76,65883
CRM,2018-02-23,69.74,69.76,69.74,69.755,10481
CRM,2018-02-24,69.6929,69.76,69.6929,69.74,29880
CRM,2018-02-25,69.74,69.77,69.74,69.75,17116
CRM,2018-02-26,69.62,69.75,69.62,69.67,32827
CRM,2018-02-27,69.68,69.75,69.68,69.74,31036
CRM,2018-02-28,69.745,69.86,69.745,69.82,20040
CRM,2018-03-01,69.72,69.85,69.72,69.78,51807
CRM,2018-03-02,69.78,69.9,69.78,69.87,21155
CRM,2018-03-03,69.87,69.94,69.87,69.93,9695
CRM,2018-03-04,69.93,69.97,69.93,69.965,9503
CRM,2018-03-05,69.9101,69.96,69.9101,69.92,10481
CRM,2018-03-06,69.89,71.14,69.89,71.04,422178
CRM,2018-03-07,70.81,72.85,70.81,72.28,1241480
CRM,2018-03-08,71.9,73.69,71.9,72.58,1080844
CRM,2018-03-09,72.55,73.67,72.55,73.6003,1275744
CRM,2018-03-10,73.45,74.35,73.45,74.01,1055168
CRM,2018-03-11,73.42,74.04,73.42,73.83,621128
CRM,2018-03-12,73.59,74.26,73.59,74.14,785762
CRM,2018-03-13,74.1,74.62,74.1,74.26,696863
CRM,2018-03-14,73.93,74.4,73.93,74.15,464508
CRM,2018-03-15,74.07,74.49,74.07,74.37,284192
CRM,2018-03-16,74.26,74.63,74.26,74.5201,419266
CRM,2018-03-17,74.39,74.9122,74.39,74.76,505060
CRM,2018-03-18,74.48,74.77,74.48,74.5,201844
CRM,2018-03-19,74.48,74.68,74.48,74.535,114048
CRM,2018-03-20,74.33,74.74,74.33,74.6,192281
CRM,2018-03-21,74.5,74.73,74.5,74.71,128166
CRM,2018-03-22,74.56,74.84,74.56,74.75,185888
CRM,2018-03-23,74.62,74.94,74.62,74.905,256386
CRM,2018-03-24,74.8,75.3,74.8,75.09,502908
CRM,2018-03-25,75.08,75.35,75.08,75.15,314277
CRM,2018-03-26,75.13,75.5,75.13,75.35,439303
CRM,2018-03-27,75.35,75.8,75.35,75.76,529090
CRM,2018-03-28,75.64,76.16,75.64,76,817800
CRM,2018-03-29,75.38,76.04,75.38,75.43,499627
CRM,2018-03-30,75.1,75.44,75.1,75.35,334517
CRM,2018-03-31,74.811,75.36,74.811,74.85,310229
CRM,2018-04-01,74.81,75.08,74.81,74.971,186201
CRM,2018-04-02,74.79,74.98,74.79,74.85,163921
CRM,2018-04-03,74.79,74.98,74.79,74.9199,166224
CRM,2018-04-04,74.9,75.09,74.9,75.05,151772
CRM,2018-04-05,75,75.23,75,75.101,166000
CRM,2018-04-06,75,75.2,75,75.12,93982
CRM,2018-04-07,74.99,75.11,74.99,75,119125
CRM,2018-04-08,74.99,75.1,74.99,75.1,91539
CRM,2018-04-09,75.06,75.21,75.06,75.15,118366
CRM,2018-04-10,75.09,75.17,75.09,75.1,81310
CRM,2018-04-11,75.04,75.15,75.04,75.07,92035
CRM,2018-04-12,74.97,75.1,74.97,75.04,209563
CRM,2018-04-13,75.01,75.09,75.01,75.07,61731
CRM,2018-04-14,75.01,75.12,75.01,75.045,85458
CRM,2018-04-15,74.77,75.055,74.77,74.77,201068
CRM,2018-04-16,74.74,74.95,74.74,74.915,177907
CRM,2018-04-17,74.75,74.91,74.75,74.775,91866
CRM,2018-04-18,74.73,74.93,74.73,74.9,112454
CRM,2018-04-19,74.8,74.98,74.8,74.8,51975
CRM,2018-04-20,74.78,74.95,74.78,74.84,57207
CRM,2018-04-21,74.79,74.93,74.79,74.91,53152
CRM,2018-04-22,74.76,75.18,74.76,74.81,147329
CRM,2018-04-23,74.78,75.04,74.78,74.8,187145
CRM,2018-04-24,74.64,74.89,74.64,74.85,157934
CRM,2018-04-25,74.84,75,74.84,74.96,85684
CRM,2018-04-26,74.78,74.97,74.78,74.83,61498
CRM,2018-04-27,74.79,74.84,74.79,74.8,88230
CRM,2018-04-28,74.69,74.84,74.69,74.8,69952
CRM,2018-04-29,74.8,74.93,74.8,74.825,69526
CRM,2018-04-30,74.77,74.85,74.77,74.83,38854
CRM,2018-05-01,74.71,74.83,74.71,74.8096,60854
CRM,2018-05-02,74.67,74.83,74.67,74.81,79962
CRM,2018-05-03,74.52,74.88,74.52,74.575,150173
CRM,2018-05-04,74.51,74.68,74.51,74.55,84668
CRM,2018-05-05,74.5002,74.61,74.5002,74.58,70679
CRM,2018-05-06,74.55,74.71,74.55,74.71,90202
CRM,2018-05-07,74.59,74.73,74.59,74.69,49896
CRM,2018-05-08,74.64,74.7,74.64,74.655,64657
CRM,2018-05-09,74.65,74.84,74.65,74.79,119380
CRM,2018-05-10,74.7,74.79,74.7,74.75,56508
CRM,2018-05-11,74.721,74.99,74.721,74.8342,141129
CRM,2018-05-12,74.79,74.85,74.79,74.8,90880
CRM,2018-05-13,74.7975,74.85,74.7975,74.83,129834
CRM,2018-05-14,74.74,74.83,74.74,74.8042,87555
CRM,2018-05-15,74.8,75.05,74.8,74.83,247494
CRM,2018-05-16,74.76,74.93,74.76,74.9,188036
CRM,2018-05-17,74.845,74.95,74.845,74.93,196644
CRM,2018-05-18,74.82,74.94,74.82,74.85,127441
CRM,2018-05-19,74.69,74.8501,74.69,74.715,91386
CRM,2018-05-20,74.55,74.74,74.55,74.56,144398
CRM,2018-05-21,74.38,74.57,74.38,74.395,135071
CRM,2018-05-22,74.39,74.49,74.39,74.395,206346
CRM,2018-05-23,74.3,74.395,74.3,74.37,197738
CRM,2018-05-24,74.26,74.38,74.26,74.28,399006
AMZN,2018-05-25,835.05,835.5,835.05,835.49,55368
AMZN,2018-05-26,833.3,835.74,833.3,834.42,41713
AMZN,2018-05-27,834.02,835.31,834.02,835.01,29248
AMZN,2018-05-28,834.33,835.1,834.33,834.51,35275
AMZN,2018-05-29,833.1,834.95,833.1,833.33,28011
AMZN,2018-05-30,832.32,833.42,832.32,832.7,28431
AMZN,2018-05-31,832.7,833.9,832.7,833.7,24885
AMZN,2018-06-01,833.4973,834.53,833.4973,834.235,26819
AMZN,2018-06-02,834.285,834.79,834.285,834.6969,13435
AMZN,2018-06-03,834.56,835.41,834.56,835.3188,27924
AMZN,2018-06-04,834.756,835.55,834.756,835.14,20470
AMZN,2018-06-05,834.45,835.18,834.45,834.8,11687
AMZN,2018-06-06,834.1,835.07,834.1,834.3,10786
AMZN,2018-06-07,833.635,834.51,833.635,834.06,11320
AMZN,2018-06-08,833.89,834.28,833.89,834.045,10606
AMZN,2018-06-09,833.73,834.39,833.73,833.84,3646
AMZN,2018-06-10,833.59,834.045,833.59,833.68,10254
AMZN,2018-06-11,833.48,833.907,833.48,833.785,9130
AMZN,2018-06-12,833.57,834.13,833.57,833.57,22831
AMZN,2018-06-13,833.37,834.2686,833.37,834.2686,7074
AMZN,2018-06-14,833.3,834.245,833.3,833.785,5283
AMZN,2018-06-15,833.382,833.76,833.382,833.72,2887
AMZN,2018-06-16,833.6733,834.38,833.6733,834.11,11575
AMZN,2018-06-17,833.33,834.03,833.33,833.6,5461
AMZN,2018-06-18,833.18,833.97,833.18,833.3,11772
AMZN,2018-06-19,833.15,833.44,833.15,833.3,4150
AMZN,2018-06-20,832.925,833.5,832.925,832.9875,5725
AMZN,2018-06-21,832.76,833.0309,832.76,832.76,4021
AMZN,2018-06-22,832.39,832.83,832.39,832.39,6493
AMZN,2018-06-23,832.4,832.84,832.4,832.7,4218
AMZN,2018-06-24,831.92,832.65,831.92,831.995,12074
AMZN,2018-06-25,832.0008,833,832.0008,833,7375
AMZN,2018-06-26,832.3,832.98,832.3,832.57,8450
AMZN,2018-06-27,832,832.67,832,832.335,3232
AMZN,2018-06-28,832.24,832.74,832.24,832.53,7639
AMZN,2018-06-29,832.19,832.72,832.19,832.19,6272
AMZN,2018-06-30,832.17,832.7099,832.17,832.52,19194
AMZN,2018-07-01,832.095,832.53,832.095,832.2,5387
AMZN,2018-07-02,832,832.4499,832,832.4499,8386
AMZN,2018-07-03,832.02,832.35,832.02,832.25,5370
AMZN,2018-07-04,831.41,832.33,831.41,831.41,9722
AMZN,2018-07-05,830.98,831.45,830.98,831.06,10933
AMZN,2018-07-06,830.91,831.32,830.91,831.2,10200
AMZN,2018-07-07,831.252,832.13,831.252,832.13,8447
AMZN,2018-07-08,831.97,832.39,831.97,832.215,11734
AMZN,2018-07-09,831.9,832.49,831.9,832.031,8322
AMZN,2018-07-10,831.77,832.5,831.77,832.3,4348
AMZN,2018-07-11,832.16,832.49,832.16,832.18,8222
AMZN,2018-07-12,831.5,832.15,831.5,831.6016,14035
AMZN,2018-07-13,831.3,832,831.3,832,10334
AMZN,2018-07-14,831.61,832.1999,831.61,831.87,5400
AMZN,2018-07-15,831.77,832.09,831.77,831.98,5035
AMZN,2018-07-16,831.44,832.018,831.44,831.7103,6712
AMZN,2018-07-17,830.65,831.79,830.65,830.92,10721
AMZN,2018-07-18,830.59,831.521,830.59,830.7965,8124
AMZN,2018-07-19,830.5833,831.382,830.5833,831.382,6630
AMZN,2018-07-20,830.8826,831.35,830.8826,830.8826,4831
AMZN,2018-07-21,830.74,831.2314,830.74,831.12,3004
AMZN,2018-07-22,830.33,830.9861,830.33,830.33,16517
AMZN,2018-07-23,829.64,830.529,829.64,829.64,21479
AMZN,2018-07-24,829.12,829.92,829.12,829.15,21722
AMZN,2018-07-25,828.09,829.23,828.09,828.09,52663
AMZN,2018-07-26,827.98,828.6,827.98,828.49,28594
AMZN,2018-07-27,827.65,828.56,827.65,827.8,23939
AMZN,2018-07-28,827.55,828.2,827.55,827.615,19153
AMZN,2018-07-29,827.35,828.12,827.35,828.12,15937
AMZN,2018-07-30,827.68,828.5141,827.68,828.365,4787
AMZN,2018-07-31,828,828.4687,828,828.23,3896
AMZN,2018-08-01,827.67,828.09,827.67,828.085,7907
AMZN,2018-08-02,827.46,828.019,827.46,827.8599,2880
AMZN,2018-08-03,827.11,827.79,827.11,827.145,14680
AMZN,2018-08-04,827,827.47,827,827,14397
AMZN,2018-08-05,826.33,826.975,826.33,826.33,7799
AMZN,2018-08-06,825.5,826.6188,825.5,825.84,19721
AMZN,2018-08-07,825.72,826.75,825.72,826.29,19136
AMZN,2018-08-08,825.7243,826.55,825.7243,825.8011,22798
AMZN,2018-08-09,825.65,826.22,825.65,825.83,15801
AMZN,2018-08-10,825.69,826.37,825.69,825.97,12848
AMZN,2018-08-11,825.565,826.26,825.565,825.785,8410
AMZN,2018-08-12,824.9,825.9,824.9,825.32,35094
AMZN,2018-08-13,824.38,825.47,824.38,824.7,21536
AMZN,2018-08-14,823.55,824.8,823.55,823.605,15354
AMZN,2018-08-15,823.675,824.4,823.675,823.79,12875
AMZN,2018-08-16,823.68,824.5716,823.68,824.17,19880
AMZN,2018-08-17,823.56,824.36,823.56,824,22354
AMZN,2018-08-18,823.56,824,823.56,823.88,13122
AMZN,2018-08-19,823.62,824.9,823.62,824.878,20061
AMZN,2018-08-20,824.3962,824.99,824.3962,824.3962,7661
AMZN,2018-08-21,824.57,825.28,824.57,824.96,10445
AMZN,2018-08-22,824.82,825.44,824.82,825.15,10286
AMZN,2018-08-23,825.06,825.83,825.06,825.715,17141
AMZN,2018-08-24,825.55,825.934,825.55,825.844,8360
AMZN,2018-08-25,825.54,825.9,825.54,825.54,5225
AMZN,2018-08-26,825.15,825.899,825.15,825.2677,8413
AMZN,2018-08-27,825.1415,825.36,825.1415,825.353,4913
AMZN,2018-08-28,824.95,825.33,824.95,825.07,3522
AMZN,2018-08-29,825.01,825.26,825.01,825.15,5300
AMZN,2018-08-30,825.12,825.77,825.12,825.72,21145
AMZN,2018-08-31,825.28,826.08,825.28,825.42,9981
AMZN,2018-09-01,825.2508,825.538,825.2508,825.435,1400
AMZN,2018-09-02,825.16,825.56,825.16,825.42,4915
AMZN,2018-09-03,825.15,825.59,825.15,825.45,5850
AMZN,2018-09-04,825.2,825.652,825.2,825.47,3376
AMZN,2018-09-05,825.3101,825.56,825.3101,825.42,2614
AMZN,2018-09-06,825.3,825.7578,825.3,825.56,4460
AMZN,2018-09-07,825.38,825.72,825.38,825.52,2600
AMZN,2018-09-08,825.22,825.49,825.22,825.37,1902
AMZN,2018-09-09,825.23,825.4,825.23,825.38,1246
AMZN,2018-09-10,824.59,825.24,824.59,824.7001,14717
AMZN,2018-09-11,824.7,825.45,824.7,825.3,5581
AMZN,2018-09-12,825.33,825.98,825.33,825.96,5424
AMZN,2018-09-13,825.53,825.87,825.53,825.695,2796
AMZN,2018-09-14,825.62,825.95,825.62,825.8,7294
AMZN,2018-09-15,825.58,825.94,825.58,825.64,4950
AMZN,2018-09-16,825.5539,825.79,825.5539,825.721,2071
AMZN,2018-09-17,825.06,825.79,825.06,825.06,5052
AMZN,2018-09-18,824.6148,825.49,824.6148,825.49,6406
AMZN,2018-09-19,825.16,825.72,825.16,825.16,6880
AMZN,2018-09-20,825.2,825.58,825.2,825.35,4581
AMZN,2018-09-21,825.1212,825.529,825.1212,825.3021,5453
AMZN,2018-09-22,825.18,825.43,825.18,825.3067,3400
AMZN,2018-09-23,825.15,825.87,825.15,825.32,6421
AMZN,2018-09-24,825.15,825.85,825.15,825.85,4230
AMZN,2018-09-25,825.525,826.28,825.525,825.78,12759
AMZN,2018-09-26,825.695,825.89,825.695,825.72,3215
AMZN,2018-09-27,825.5,825.86,825.5,825.535,1750
AMZN,2018-09-28,825.53,825.93,825.53,825.66,7352
AMZN,2018-09-29,825.53,825.8699,825.53,825.8699,1100
AMZN,2018-09-30,825.35,825.81,825.35,825.68,6571
AMZN,2018-10-01,825.25,825.75,825.25,825.25,2125
AMZN,2018-10-02,825.43,825.72,825.43,825.4428,993
AMZN,2018-10-03,825.15,825.595,825.15,825.16,1993
AMZN,2018-10-04,824.55,825.25,824.55,824.55,5798
AMZN,2018-10-05,824.62,825.05,824.62,825.03,4201
AMZN,2018-10-06,824.93,825.25,824.93,825.22,2910
AMZN,2018-10-07,825.09,825.42,825.09,825.09,1200
AMZN,2018-10-08,824.62,825.23,824.62,824.62,5110
AMZN,2018-10-09,824.62,824.9,824.62,824.625,3768
AMZN,2018-10-10,824,824.835,824,824.097,13556
AMZN,2018-10-11,823.65,824.27,823.65,824.24,10946
AMZN,2018-10-12,823.62,824.07,823.62,823.62,1989
AMZN,2018-10-13,823.25,823.899,823.25,823.6775,4650
AMZN,2018-10-14,823.55,823.96,823.55,823.87,5035
AMZN,2018-10-15,823.64,824.3,823.64,823.89,5565
AMZN,2018-10-16,823.4,823.86,823.4,823.4,4990
AMZN,2018-10-17,823.0044,823.62,823.0044,823.0044,5850
AMZN,2018-10-18,823,823.9,823,823.755,12447
AMZN,2018-10-19,823.7038,824.3812,823.7038,824.305,7690
AMZN,2018-10-20,824.09,824.39,824.09,824.225,5100
AMZN,2018-10-21,824.18,824.42,824.18,824.42,4575
AMZN,2018-10-22,824.37,824.89,824.37,824.89,7733
AMZN,2018-10-23,824.7575,825.162,824.7575,825.04,9612
AMZN,2018-10-24,824.89,825.11,824.89,824.89,2975
AMZN,2018-10-25,824.72,825.08,824.72,825.03,3450
AMZN,2018-10-26,824.79,825.1,824.79,825.02,2200
AMZN,2018-10-27,824.82,825.26,824.82,824.82,4379
AMZN,2018-10-28,824.84,825.1,824.84,824.95,2920
AMZN,2018-10-29,824.35,824.83,824.35,824.4,2700
AMZN,2018-10-30,824.02,824.4874,824.02,824.14,3947
AMZN,2018-10-31,823.61,824.18,823.61,823.66,5832
AMZN,2018-11-01,823.31,823.7,823.31,823.54,10177
AMZN,2018-11-02,823.72,824,823.72,823.975,4500
AMZN,2018-11-03,823.7202,824.042,823.7202,823.74,1700
AMZN,2018-11-04,823.55,823.83,823.55,823.55,3266
AMZN,2018-11-05,823.62,823.97,823.62,823.78,3600
AMZN,2018-11-06,823.305,823.78,823.305,823.51,6112
AMZN,2018-11-07,823.39,823.97,823.39,823.855,4746
AMZN,2018-11-08,823.8,824.03,823.8,823.8305,9023
AMZN,2018-11-09,823.594,823.939,823.594,823.76,5973
AMZN,2018-11-10,823.63,824.02,823.63,823.9,11682
AMZN,2018-11-11,823.92,824.3,823.92,824.18,12646
AMZN,2018-11-12,824.04,824.4,824.04,824.37,5000
AMZN,2018-11-13,824.19,824.6,824.19,824.33,7174
AMZN,2018-11-14,824.0746,824.444,824.0746,824.36,8970
AMZN,2018-11-15,823.92,824.41,823.92,824.115,4963
AMZN,2018-11-16,823.88,824.1,823.88,823.8801,4896
AMZN,2018-11-17,823.9304,824.14,823.9304,824.08,7190
AMZN,2018-11-18,823.88,824.23,823.88,824.21,4411
AMZN,2018-11-19,824.03,824.3,824.03,824.03,4788
AMZN,2018-11-20,824.03,824.32,824.03,824.04,5000
AMZN,2018-11-21,824.06,824.3,824.06,824.1577,3430
AMZN,2018-11-22,823.96,824.18,823.96,824.09,11469
AMZN,2018-11-23,824.11,824.47,824.11,824.2716,9883
AMZN,2018-11-24,824.07,824.3,824.07,824.27,8346
AMZN,2018-11-25,824.25,824.43,824.25,824.39,15274
AMZN,2018-11-26,824.39,824.84,824.39,824.72,16966
AMZN,2018-11-27,824.66,825.2399,824.66,825.22,12815
AMZN,2018-11-28,824.89,825.32,824.89,825.07,15697
AMZN,2018-11-29,824.7,825.17,824.7,824.98,7125
AMZN,2018-11-30,824.7081,825.06,824.7081,825.05,8681
AMZN,2018-12-01,824.58,825.24,824.58,824.69,11199
AMZN,2018-12-02,824.56,824.9,824.56,824.59,24304
AMZN,2018-12-03,824.005,824.67,824.005,824.07,18394
AMZN,2018-12-04,823.5,824.13,823.5,823.65,44976
AMZN,2018-12-05,823.205,823.72,823.205,823.3,44039
AMZN,2018-12-06,822.96,823.45,822.96,823.06,230010
GOOG,2018-12-07,781.65,781.79,781.65,781.79,26682
GOOG,2018-12-08,781.555,783.56,781.555,783.5,19915
GOOG,2018-12-09,782.94,783.95,782.94,783.19,10987
GOOG,2018-12-10,782.9,783.72,782.9,783.59,6198
GOOG,2018-12-11,782.84,783.8629,782.84,783.4237,6830
GOOG,2018-12-12,781.8792,783.7,781.8792,781.965,4400
GOOG,2018-12-13,781.7056,782.5277,781.7056,782.27,2860
GOOG,2018-12-14,782.11,782.61,782.11,782.44,1407
GOOG,2018-12-15,782.38,783.08,782.38,782.82,3668
GOOG,2018-12-16,782.805,783.398,782.805,782.9,7138
GOOG,2018-12-17,783.082,783.37,783.082,783.36,2378
GOOG,2018-12-18,782.8,783.5,782.8,782.8,3350
GOOG,2018-12-19,782.11,782.95,782.11,782.5828,2823
GOOG,2018-12-20,782.41,782.83,782.41,782.43,1700
GOOG,2018-12-21,782.23,782.83,782.23,782.65,3589
GOOG,2018-12-22,781.9,782.89,781.9,782,3757
GOOG,2018-12-23,781.94,782.4,781.94,782.1,3690
GOOG,2018-12-24,781.45,781.98,781.45,781.98,805
GOOG,2018-12-25,781.69,782.12,781.69,781.69,3500
GOOG,2018-12-26,781.67,782.32,781.67,782.09,2300
GOOG,2018-12-27,781.142,781.97,781.142,781.66,4293
GOOG,2018-12-28,781.33,781.75,781.33,781.65,2650
GOOG,2018-12-29,781.64,782.21,781.64,781.79,2909
GOOG,2018-12-30,781.57,781.94,781.57,781.94,2118
GOOG,2018-12-31,781.72,782.408,781.72,781.73,5638
GOOG,2019-01-01,781.64,782.08,781.64,781.85,1300
GOOG,2019-01-02,781.64,782.3,781.64,781.84,3820
GOOG,2019-01-03,781.86,782.0837,781.86,781.88,920
GOOG,2019-01-04,781.57,781.96,781.57,781.57,2379
GOOG,2019-01-05,781.37,781.57,781.37,781.52,1300
GOOG,2019-01-06,781.55,781.8573,781.55,781.73,1800
GOOG,2019-01-07,781.83,782.39,781.83,782.35,2727
GOOG,2019-01-08,781.59,782.21,781.59,781.93,1300
GOOG,2019-01-09,781.82,782.02,781.82,781.93,800
GOOG,2019-01-10,781.75,782.02,781.75,781.765,917
GOOG,2019-01-11,781.81,782.2,781.81,781.87,3298
GOOG,2019-01-12,781.83,782.3,781.83,781.952,1200
GOOG,2019-01-13,781.71,782.177,781.71,782.0605,520
GOOG,2019-01-14,782.08,782.51,782.08,782.3401,2100
GOOG,2019-01-15,781.97,782.49,781.97,782,1500
GOOG,2019-01-16,782.25,782.56,782.25,782.25,1364
GOOG,2019-01-17,781.8801,782.4,781.8801,782.07,2400
GOOG,2019-01-18,781.62,782.12,781.62,781.95,1900
GOOG,2019-01-19,781.95,782.25,781.95,781.95,3700
GOOG,2019-01-20,781.72,781.82,781.72,781.72,200
GOOG,2019-01-21,781.97,782.49,781.97,782.32,7303
GOOG,2019-01-22,782.16,782.64,782.16,782.16,10925
GOOG,2019-01-23,781.85,782.46,781.85,782.03,2500
GOOG,2019-01-24,781.3,781.88,781.3,781.52,3015
GOOG,2019-01-25,781.21,781.9899,781.21,781.95,2263
GOOG,2019-01-26,781.87,782.0184,781.87,781.87,600
GOOG,2019-01-27,781.06,781.58,781.06,781.43,2400
GOOG,2019-01-28,780.89,781.484,780.89,781.05,3169
GOOG,2019-01-29,780.89,781.17,780.89,781.17,1298
GOOG,2019-01-30,781.02,781.42,781.02,781.42,400
GOOG,2019-01-31,780.87,781.41,780.87,781.28,1997
GOOG,2019-02-01,781.39,781.59,781.39,781.59,800
GOOG,2019-02-02,781,781.5608,781,781.26,1110
GOOG,2019-02-03,780.56,781.03,780.56,780.56,1500
GOOG,2019-02-04,780,780.54,780,780,2961
GOOG,2019-02-05,779.21,779.88,779.21,779.32,5708
GOOG,2019-02-06,779.02,779.72,779.02,779.02,2079
GOOG,2019-02-07,779.3,779.79,779.3,779.54,2250
GOOG,2019-02-08,779.43,779.71,779.43,779.65,1100
GOOG,2019-02-09,779.18,779.62,779.18,779.18,1900
GOOG,2019-02-10,778.73,779.3099,778.73,778.76,2950
GOOG,2019-02-11,778.73,779.24,778.73,779.24,4650
GOOG,2019-02-12,778.77,779.08,778.77,778.79,3885
GOOG,2019-02-13,778.59,778.87,778.59,778.59,1300
GOOG,2019-02-14,778.06,778.5,778.06,778.43,6899
GOOG,2019-02-15,778.17,778.45,778.17,778.355,1663
GOOG,2019-02-16,777.81,778.21,777.81,778.06,2588
GOOG,2019-02-17,777.87,778.21,777.87,778.2,800
GOOG,2019-02-18,778.09,778.37,778.09,778.23,1300
GOOG,2019-02-19,777.93,778.34,777.93,778.0613,1120
GOOG,2019-02-20,777.795,778.2,777.795,778.02,5134
GOOG,2019-02-21,777.84,777.99,777.84,777.99,300
GOOG,2019-02-22,777.9767,778.29,777.9767,777.9767,1314
GOOG,2019-02-23,777.85,778.11,777.85,778.0182,959
GOOG,2019-02-24,777.7,778.04,777.7,777.705,1428
GOOG,2019-02-25,777.25,777.7,777.25,777.56,6992
GOOG,2019-02-26,777.32,777.6,777.32,777.34,1169
GOOG,2019-02-27,776.8,777.425,776.8,776.91,1401
GOOG,2019-02-28,776,776.56,776,776.54,7761
GOOG,2019-03-01,776.23,776.76,776.23,776.5,3010
GOOG,2019-03-02,776.5801,776.9,776.5801,776.9,960
GOOG,2019-03-03,776.7,776.89,776.7,776.89,800
GOOG,2019-03-04,776.9252,777.29,776.9252,777.29,2559
GOOG,2019-03-05,777.0215,777.41,777.0215,777.41,3037
GOOG,2019-03-06,777.15,777.58,777.15,777.58,700
GOOG,2019-03-07,777.66,778.46,777.66,778.46,7450
GOOG,2019-03-08,778.2,778.29,778.2,778.2,600
GOOG,2019-03-09,778.21,778.53,778.21,778.21,500
GOOG,2019-03-10,778.42,778.97,778.42,778.97,1300
GOOG,2019-03-11,778.75,778.99,778.75,778.7945,1650
GOOG,2019-03-12,778.76,779.3,778.76,779.06,1652
GOOG,2019-03-13,779,779.2396,779,779.2396,1300
GOOG,2019-03-14,778.62,778.98,778.62,778.62,805
GOOG,2019-03-15,778.62,778.772,778.62,778.772,200
GOOG,2019-03-16,778.4281,778.73,778.4281,778.58,300
GOOG,2019-03-17,778.82,778.86,778.82,778.86,200
GOOG,2019-03-18,778.79,778.79,778.79,778.79,100
GOOG,2019-03-19,778.9339,779.03,778.9339,778.9339,221
GOOG,2019-03-20,778.77,778.83,778.77,778.77,400
GOOG,2019-03-21,778.62,778.76,778.62,778.62,365
GOOG,2019-03-22,778.5835,778.614,778.5835,778.5835,205
GOOG,2019-03-23,778.5626,778.5819,778.5626,778.5819,214
GOOG,2019-03-24,777.771,778.35,777.771,777.771,1928
GOOG,2019-03-25,777.87,778.14,777.87,778.04,600
GOOG,2019-03-26,778.02,778.92,778.02,778.5301,1100
GOOG,2019-03-27,778.44,778.9,778.44,778.9,1300
GOOG,2019-03-28,778.78,779.04,778.78,778.89,3302
GOOG,2019-03-29,778.66,778.89,778.66,778.8072,800
GOOG,2019-03-30,778.7,779,778.7,778.7,700
GOOG,2019-03-31,778.72,778.98,778.72,778.72,1900
GOOG,2019-04-01,778.51,779.07,778.51,779.04,2528
GOOG,2019-04-02,778.64,779.19,778.64,778.7636,1465
GOOG,2019-04-03,778.66,778.97,778.66,778.66,1727
GOOG,2019-04-04,778.43,778.68,778.43,778.43,1683
